,id_veronacard,profilo,data_visita,ora_visita,sito_nome,poi
445707,04990FBA7B3F80,vrcard2-24,5/28/2015,10:49:00,Anfiteatro Arena,49
445708,04990EBA7B3F80,vrcard2-24,5/28/2015,10:49:00,Anfiteatro Arena,49
445709,0498FEBA7B3F80,vrcard2-24,5/28/2015,10:49:00,Anfiteatro Arena,49
445710,04F1DCBA7B3F80,vrcard2-24,4/25/2015,16:06:00,Anfiteatro Arena,49
445711,04E89DBA7B3F80,vrcard2-24,4/25/2015,16:06:00,Anfiteatro Arena,49
445712,04E0C1BA7B3F80,vrcard2-24,4/25/2015,16:08:00,Anfiteatro Arena,49
445713,04E0C2BA7B3F80,vrcard2-24,4/25/2015,16:08:00,Anfiteatro Arena,49
445714,04E0D9BA7B3F80,vrcard2-24,4/25/2015,16:08:00,Anfiteatro Arena,49
445715,0411ECBA7B3F81,vrcard2-24,5/28/2015,10:41:00,Anfiteatro Arena,49
445716,040D7BBA7B3F81,vrcard2-24,5/28/2015,10:41:00,Anfiteatro Arena,49
445717,040BD2BA7B3F81,vrcard2-24,5/28/2015,10:41:00,Anfiteatro Arena,49
445718,0404B9BA7B3F81,vrcard2-24,5/28/2015,10:40:00,Anfiteatro Arena,49
445719,040B58BA7B3F81,vrcard2-24,5/28/2015,10:40:00,Anfiteatro Arena,49
445720,04E0FFBA7B3F80,vrcard2-24,4/25/2015,16:08:00,Anfiteatro Arena,49
445721,04EA64BA7B3F80,vrcard2-48,4/25/2015,16:10:00,Anfiteatro Arena,49
445722,040A7EBA7B3F81,vrcard2-24,5/28/2015,10:37:00,Anfiteatro Arena,49
445723,040C02BA7B3F85,vrcard2-24,5/28/2015,10:37:00,Anfiteatro Arena,49
445724,04EA65BA7B3F80,vrcard2-48,4/25/2015,16:10:00,Anfiteatro Arena,49
445725,0486B8BA7B3F80,vrcard2-24,5/28/2015,10:32:00,Anfiteatro Arena,49
445726,04A397BA7B3F80,vrcard2-24,5/28/2015,10:32:00,Anfiteatro Arena,49
445727,0498F7BA7B3F80,vrcard2-24,5/28/2015,10:31:00,Anfiteatro Arena,49
445728,048DAABA7B3F80,vrcard2-24,5/28/2015,10:31:00,Anfiteatro Arena,49
445729,04A7A0BA7B3F80,vrcard2-24,6/4/2015,11:25:00,Anfiteatro Arena,49
445730,049E41BA7B3F80,vrcard2-24,6/4/2015,11:23:00,Anfiteatro Arena,49
445731,04E709BA7B3F84,vrcard2-24,4/25/2015,16:33:00,Anfiteatro Arena,49
445732,04E359BA7B3F80,vrcard2-24,4/25/2015,16:33:00,Anfiteatro Arena,49
445733,04E996BA7B3F80,vrcard2-24,4/25/2015,16:33:00,Anfiteatro Arena,49
445734,040978BA7B3F81,vrcard2-24,5/27/2015,16:28:00,Anfiteatro Arena,49
445735,04F0E9BA7B3F80,vrcard2-48,5/27/2015,16:27:00,Anfiteatro Arena,49
445736,04EC5EBA7B3F80,vrcard2-24,4/25/2015,16:38:00,Anfiteatro Arena,49
445737,04F2BDBA7B3F80,vrcard2-24,4/25/2015,16:41:00,Anfiteatro Arena,49
445738,04E374BA7B3F80,vrcard2-24,4/25/2015,16:41:00,Anfiteatro Arena,49
445739,04F282BA7B3F80,vrcard2-24,4/25/2015,16:42:00,Anfiteatro Arena,49
445740,04E973BA7B3F80,vrcard2-24,4/25/2015,16:42:00,Anfiteatro Arena,49
445741,04E1C0BA7B3F80,vrcard2-24,4/25/2015,16:42:00,Anfiteatro Arena,49
445742,04E1E9BA7B3F80,vrcard2-24,4/25/2015,16:42:00,Anfiteatro Arena,49
445743,04F373BA7B3F80,vrcard2-24,4/25/2015,17:05:00,Anfiteatro Arena,49
445744,04ED1DBA7B3F84,vrcard2-24,4/25/2015,17:05:00,Anfiteatro Arena,49
445745,04E185BA7B3F80,vrcard2-24,4/25/2015,17:15:00,Anfiteatro Arena,49
445746,04E09DBA7B3F80,vrcard2-24,4/25/2015,17:15:00,Anfiteatro Arena,49
445747,04E1B4BA7B3F80,vrcard2-24,4/25/2015,17:15:00,Anfiteatro Arena,49
445748,04E1A8BA7B3F80,vrcard2-24,4/25/2015,17:15:00,Anfiteatro Arena,49
445749,04F6F9BA7B3F80,vrcard2-24,4/25/2015,17:17:00,Anfiteatro Arena,49
445750,04E16FBA7B3F80,vrcard2-24,4/25/2015,17:18:00,Anfiteatro Arena,49
445751,04F34EBA7B3F80,vrcard2-24,4/26/2015,8:59:00,Anfiteatro Arena,49
445752,04E5D6BA7B3F80,vrcard2-24,4/26/2015,8:59:00,Anfiteatro Arena,49
445753,04EBC7BA7B3F80,vrcard2-24,4/26/2015,8:59:00,Anfiteatro Arena,49
445754,04F3ADBA7B3F80,vrcard2-24,4/26/2015,9:18:00,Anfiteatro Arena,49
445755,04F69FBA7B3F80,vrcard2-24,4/26/2015,9:18:00,Anfiteatro Arena,49
445756,04E7ADBA7B3F80,vrcard2-24,4/26/2015,9:27:00,Anfiteatro Arena,49
445757,04E51EBA7B3F84,vrcard2-24,4/26/2015,9:27:00,Anfiteatro Arena,49
445758,04DFAC72743380,vrcard2-48,4/26/2015,9:30:00,Anfiteatro Arena,49
445759,04D9AC72743380,vrcard2-48,4/26/2015,9:30:00,Anfiteatro Arena,49
445760,04F9CDBA7B3F80,vrcard2-24,4/26/2015,10:59:00,Anfiteatro Arena,49
445761,04F603BA7B3F84,vrcard2-24,4/26/2015,10:59:00,Anfiteatro Arena,49
445762,04F384BA7B3F80,vrcard2-24,4/26/2015,11:04:00,Anfiteatro Arena,49
445763,04F396BA7B3F80,vrcard2-24,4/26/2015,11:05:00,Anfiteatro Arena,49
445764,04F88BBA7B3F80,vrcard2-24,4/26/2015,11:05:00,Anfiteatro Arena,49
445765,049E64BA7B3F80,vrcard2-24,6/4/2015,11:21:00,Anfiteatro Arena,49
445766,04F3F1BA7B3F80,vrcard2-24,4/26/2015,11:05:00,Anfiteatro Arena,49
445767,04C7AC72743380,vrcard2-48,4/26/2015,11:07:00,Anfiteatro Arena,49
445768,04CDAC72743380,vrcard2-48,4/26/2015,11:07:00,Anfiteatro Arena,49
445769,042AAA72743380,vrcard2-48,4/26/2015,11:07:00,Anfiteatro Arena,49
445770,0434BA72743381,vrcard2-48,4/26/2015,11:07:00,Anfiteatro Arena,49
445771,049E58BA7B3F80,vrcard2-24,6/4/2015,11:21:00,Anfiteatro Arena,49
445772,049E4CBA7B3F80,vrcard2-24,6/4/2015,11:21:00,Anfiteatro Arena,49
445773,04E048BA7B3F80,vrcard2-24,4/26/2015,11:10:00,Anfiteatro Arena,49
445774,04E841BA7B3F80,vrcard2-24,4/26/2015,11:10:00,Anfiteatro Arena,49
445775,045812523F3884,24 Ore,4/10/2015,17:08:00,Anfiteatro Arena,49
445776,04E966BA7B3F80,vrcard2-24,4/26/2015,11:10:00,Anfiteatro Arena,49
445777,040BD7BA7B3F81,vrcard2-24,5/27/2015,14:18:00,Anfiteatro Arena,49
445778,041360BA7B3F81,vrcard2-24,5/27/2015,14:17:00,Anfiteatro Arena,49
445779,04E753BA7B3F80,vrcard2-24,4/26/2015,11:14:00,Anfiteatro Arena,49
445780,04EAE6BA7B3F80,vrcard2-24,4/26/2015,11:14:00,Anfiteatro Arena,49
445781,04F211BA7B3F84,vrcard2-24,4/26/2015,11:15:00,Anfiteatro Arena,49
445782,04F1BDBA7B3F80,vrcard2-24,4/26/2015,11:15:00,Anfiteatro Arena,49
445783,04ECCABA7B3F80,vrcard2-24,4/26/2015,12:09:00,Anfiteatro Arena,49
445784,04F466BA7B3F80,vrcard2-24,4/26/2015,12:15:00,Anfiteatro Arena,49
445785,04F192BA7B3F80,vrcard2-24,4/26/2015,12:15:00,Anfiteatro Arena,49
445786,04F317BA7B3F84,vrcard2-24,4/26/2015,12:15:00,Anfiteatro Arena,49
445787,04F30ABA7B3F84,vrcard2-24,4/26/2015,12:15:00,Anfiteatro Arena,49
445788,04E249BA7B3F80,vrcard2-24,4/26/2015,12:16:00,Anfiteatro Arena,49
445789,04F1E1BA7B3F80,vrcard2-24,4/26/2015,12:16:00,Anfiteatro Arena,49
445790,04E2E4BA7B3F80,vrcard2-24,4/26/2015,12:18:00,Anfiteatro Arena,49
445791,04E5E8BA7B3F80,vrcard2-24,4/26/2015,12:18:00,Anfiteatro Arena,49
445792,04DE95BA7B3F80,vrcard2-48,4/26/2015,12:27:00,Anfiteatro Arena,49
445793,04DE8EBA7B3F80,vrcard2-48,4/26/2015,12:27:00,Anfiteatro Arena,49
445794,04DEADBA7B3F80,vrcard2-48,4/26/2015,12:27:00,Anfiteatro Arena,49
445795,0477B972743380,vrcard2-48,4/26/2015,12:27:00,Anfiteatro Arena,49
445796,04A16BBA7B3F80,vrcard2-24,5/27/2015,12:22:00,Anfiteatro Arena,49
445797,048DAFBA7B3F80,vrcard2-24,5/27/2015,12:22:00,Anfiteatro Arena,49
445798,04E180BA7B3F80,vrcard2-24,4/26/2015,13:49:00,Anfiteatro Arena,49
445799,045806523F3884,24 Ore,4/10/2015,17:08:00,Anfiteatro Arena,49
445800,04E022BA7B3F84,vrcard2-24,4/26/2015,13:49:00,Anfiteatro Arena,49
445801,045813523F3884,24 Ore,4/10/2015,17:08:00,Anfiteatro Arena,49
445802,04F73CBA7B3F80,vrcard2-24,4/26/2015,13:54:00,Anfiteatro Arena,49
445803,04EF69BA7B3F80,vrcard2-24,4/26/2015,13:54:00,Anfiteatro Arena,49
445804,04FA14BA7B3F84,vrcard2-48,4/26/2015,13:58:00,Anfiteatro Arena,49
445805,04F9E3BA7B3F80,vrcard2-48,4/26/2015,13:59:00,Anfiteatro Arena,49
445806,04F40FBA7B3F84,vrcard2-24,4/26/2015,14:03:00,Anfiteatro Arena,49
445807,04EB54BA7B3F80,vrcard2-24,4/26/2015,14:03:00,Anfiteatro Arena,49
445808,04F923BA7B3F80,vrcard2-24,4/26/2015,14:03:00,Anfiteatro Arena,49
445809,04907CBA7B3F80,vrcard2-24,5/27/2015,12:08:00,Anfiteatro Arena,49
445810,049D03BA7B3F84,vrcard2-24,5/27/2015,12:08:00,Anfiteatro Arena,49
445811,041279BA7B3F81,vrcard2-24,5/27/2015,12:04:00,Anfiteatro Arena,49
445812,041280BA7B3F81,vrcard2-24,5/27/2015,12:04:00,Anfiteatro Arena,49
445813,0411BABA7B3F81,vrcard2-24,5/27/2015,12:04:00,Anfiteatro Arena,49
445814,049077BA7B3F80,vrcard2-24,5/27/2015,12:03:00,Anfiteatro Arena,49
445815,049A33BA7B3F80,vrcard2-24,5/27/2015,12:03:00,Anfiteatro Arena,49
445816,04D7B872743380,vrcard2-48,4/26/2015,15:07:00,Anfiteatro Arena,49
445817,04D1B872743380,vrcard2-48,4/26/2015,15:07:00,Anfiteatro Arena,49
445818,04EE65BA7B3F80,vrcard2-24,4/26/2015,15:08:00,Anfiteatro Arena,49
445819,04F080BA7B3F80,vrcard2-24,4/26/2015,15:08:00,Anfiteatro Arena,49
445820,04FBB672743380,vrcard2-48,4/26/2015,15:08:00,Anfiteatro Arena,49
445821,0452AB72743380,vrcard2-48,4/26/2015,15:08:00,Anfiteatro Arena,49
445822,04F65ABA7B3F80,vrcard2-48,4/26/2015,15:09:00,Anfiteatro Arena,49
445823,04ED3DBA7B3F80,vrcard2-24,4/26/2015,15:14:00,Anfiteatro Arena,49
445824,040D4ABA7B3F81,vrcard2-24,5/27/2015,10:30:00,Anfiteatro Arena,49
445825,0418D7BA7B3F81,vrcard2-24,5/27/2015,10:30:00,Anfiteatro Arena,49
445826,04ED67BA7B3F80,vrcard2-24,4/26/2015,15:14:00,Anfiteatro Arena,49
445827,04EF9EBA7B3F80,vrcard2-24,4/26/2015,15:14:00,Anfiteatro Arena,49
445828,0432A0BA7B3F81,vrcard2-24,5/27/2015,10:23:00,Anfiteatro Arena,49
445829,04F0EBBA7B3F80,vrcard2-24,4/26/2015,15:14:00,Anfiteatro Arena,49
445830,04F7EFBA7B3F80,vrcard2-48,4/26/2015,16:12:00,Anfiteatro Arena,49
445831,040F6ABA7B3F81,vrcard2-48,5/27/2015,10:19:00,Anfiteatro Arena,49
445832,0410EFBA7B3F81,vrcard2-48,5/27/2015,10:19:00,Anfiteatro Arena,49
445833,040B85BA7B3F81,vrcard2-24,6/4/2015,11:15:00,Anfiteatro Arena,49
445834,04F838BA7B3F80,vrcard2-48,4/26/2015,16:12:00,Anfiteatro Arena,49
445835,04F63BBA7B3F80,vrcard2-48,4/26/2015,16:14:00,Anfiteatro Arena,49
445836,0400CDBA7B3F81,vrcard2-24,5/27/2015,10:16:00,Anfiteatro Arena,49
445837,040898BA7B3F81,vrcard2-24,5/27/2015,10:16:00,Anfiteatro Arena,49
445838,04F0C4BA7B3F80,vrcard2-48,5/27/2015,10:16:00,Anfiteatro Arena,49
445839,04EF22BA7B3F80,vrcard2-48,5/27/2015,10:16:00,Anfiteatro Arena,49
445840,04BBB972743380,vrcard2-48,4/26/2015,16:21:00,Anfiteatro Arena,49
445841,04C8B972743380,vrcard2-48,4/26/2015,16:21:00,Anfiteatro Arena,49
445842,04FA40BA7B3F80,vrcard2-24,5/27/2015,10:15:00,Anfiteatro Arena,49
445843,0410BCBA7B3F81,vrcard2-24,5/27/2015,10:15:00,Anfiteatro Arena,49
445844,040257BA7B3F81,vrcard2-24,5/27/2015,10:13:00,Anfiteatro Arena,49
445845,04038BBA7B3F81,vrcard2-24,5/27/2015,10:13:00,Anfiteatro Arena,49
445846,040B6EBA7B3F81,vrcard2-24,6/4/2015,11:15:00,Anfiteatro Arena,49
445847,0450B2523F3880,24 Ore,4/10/2015,17:15:00,Anfiteatro Arena,49
445848,0450B3523F3880,24 Ore,4/10/2015,17:15:00,Anfiteatro Arena,49
445849,0450A7523F3880,24 Ore,4/10/2015,17:15:00,Anfiteatro Arena,49
445850,0492CDBA7B3F80,vrcard2-24,5/27/2015,10:07:00,Anfiteatro Arena,49
445852,0492C1BA7B3F80,vrcard2-24,5/27/2015,10:06:00,Anfiteatro Arena,49
445853,04027BBA7B3F81,vrcard2-24,5/27/2015,10:00:00,Anfiteatro Arena,49
445854,040379BA7B3F81,vrcard2-24,5/27/2015,10:00:00,Anfiteatro Arena,49
445855,040EE4BA7B3F81,vrcard2-24,5/27/2015,9:58:00,Anfiteatro Arena,49
445856,040E62BA7B3F81,vrcard2-24,5/27/2015,9:58:00,Anfiteatro Arena,49
445857,0417A5BA7B3F81,vrcard2-24,5/27/2015,9:58:00,Anfiteatro Arena,49
445858,0407EBBA7B3F81,vrcard2-24,5/27/2015,9:58:00,Anfiteatro Arena,49
445859,041241BA7B3F81,vrcard2-24,5/27/2015,9:57:00,Anfiteatro Arena,49
445860,04FDC8BA7B3F80,vrcard2-24,5/27/2015,9:56:00,Anfiteatro Arena,49
445861,044AF5523F3880,24 Ore,4/10/2015,17:21:00,Anfiteatro Arena,49
445862,044AF4523F3880,24 Ore,4/10/2015,17:21:00,Anfiteatro Arena,49
445863,04F2ABBA7B3F80,vrcard2-24,4/26/2015,16:29:00,Anfiteatro Arena,49
445864,04F276BA7B3F80,vrcard2-24,4/26/2015,16:29:00,Anfiteatro Arena,49
445865,040AB972743380,vrcard2-48,5/27/2015,9:44:00,Anfiteatro Arena,49
445866,0429B972743380,vrcard2-48,5/27/2015,9:44:00,Anfiteatro Arena,49
445867,04FAD6BA7B3F80,vrcard2-48,4/26/2015,16:31:00,Anfiteatro Arena,49
445868,04FAF4BA7B3F80,vrcard2-48,4/26/2015,16:31:00,Anfiteatro Arena,49
445869,04F7B3BA7B3F80,vrcard2-48,5/27/2015,9:41:00,Anfiteatro Arena,49
445870,04F23CBA7B3F80,vrcard2-48,5/27/2015,9:41:00,Anfiteatro Arena,49
445871,04F701BA7B3F84,vrcard2-48,5/27/2015,9:32:00,Anfiteatro Arena,49
445872,04F7F5BA7B3F80,vrcard2-48,5/27/2015,9:32:00,Anfiteatro Arena,49
445873,040250BA7B3F81,vrcard2-24,5/27/2015,9:32:00,Anfiteatro Arena,49
445874,04236BBA7B3F81,vrcard2-24,5/27/2015,9:32:00,Anfiteatro Arena,49
445875,04FEE0BA7B3F80,vrcard2-24,5/27/2015,9:31:00,Anfiteatro Arena,49
445876,040C90BA7B3F81,vrcard2-24,5/27/2015,9:31:00,Anfiteatro Arena,49
445877,04F2D0BA7B3F80,vrcard2-24,4/26/2015,16:41:00,Anfiteatro Arena,49
445878,04F450BA7B3F80,vrcard2-24,4/26/2015,16:41:00,Anfiteatro Arena,49
445879,049DFDBA7B3F80,vrcard2-24,5/27/2015,9:10:00,Anfiteatro Arena,49
445880,048AC8BA7B3F80,vrcard2-24,5/27/2015,9:10:00,Anfiteatro Arena,49
445881,04E763BA7B3F80,vrcard2-48,5/27/2015,9:08:00,Anfiteatro Arena,49
445882,0423D8BA7B3F81,vrcard2-24,5/27/2015,8:50:00,Anfiteatro Arena,49
445883,042084BA7B3F81,vrcard2-24,5/27/2015,8:50:00,Anfiteatro Arena,49
445884,04ED3CBA7B3F80,vrcard2-48,4/27/2015,13:51:00,Anfiteatro Arena,49
445885,04E5EEBA7B3F80,vrcard2-24,4/27/2015,14:03:00,Anfiteatro Arena,49
445886,04FA98BA7B3F80,vrcard2-24,4/27/2015,14:03:00,Anfiteatro Arena,49
445887,04E56ABA7B3F80,vrcard2-24,4/27/2015,14:11:00,Anfiteatro Arena,49
445888,04E3B6BA7B3F80,vrcard2-24,4/27/2015,14:11:00,Anfiteatro Arena,49
445889,04E293BA7B3F80,vrcard2-24,4/27/2015,14:11:00,Anfiteatro Arena,49
445890,04FCA2BA7B3F80,vrcard2-48,5/26/2015,16:11:00,Anfiteatro Arena,49
445891,041358BA7B3F81,vrcard2-48,5/26/2015,16:11:00,Anfiteatro Arena,49
445892,04F837BA7B3F80,vrcard2-48,4/27/2015,14:18:00,Anfiteatro Arena,49
445893,04F707BA7B3F84,vrcard2-48,4/27/2015,14:18:00,Anfiteatro Arena,49
445894,04F9B1BA7B3F80,vrcard2-48,4/27/2015,14:19:00,Anfiteatro Arena,49
445895,04F9CABA7B3F80,vrcard2-48,4/27/2015,14:19:00,Anfiteatro Arena,49
445896,0468AB72743380,vrcard2-48,4/27/2015,14:20:00,Anfiteatro Arena,49
445897,0491A972743380,vrcard2-48,4/27/2015,14:20:00,Anfiteatro Arena,49
445898,04F97DBA7B3F80,vrcard2-24,4/27/2015,14:24:00,Anfiteatro Arena,49
445899,04F935BA7B3F80,vrcard2-24,4/27/2015,14:24:00,Anfiteatro Arena,49
445900,04E00BBA7B3F84,vrcard2-24,4/27/2015,14:28:00,Anfiteatro Arena,49
445901,04EA8CBA7B3F80,vrcard2-24,4/27/2015,14:34:00,Anfiteatro Arena,49
445902,04E9BA72743380,vrcard2-48,5/26/2015,16:01:00,Anfiteatro Arena,49
445903,041EAB72743380,vrcard2-48,5/26/2015,16:01:00,Anfiteatro Arena,49
445904,04E1C2BA7B3F80,vrcard2-24,4/27/2015,14:34:00,Anfiteatro Arena,49
445905,0403C9BA7B3F81,vrcard2-24,5/26/2015,15:59:00,Anfiteatro Arena,49
445906,04FDA6BA7B3F80,vrcard2-24,5/26/2015,15:59:00,Anfiteatro Arena,49
445907,04FE6FBA7B3F80,vrcard2-24,5/26/2015,15:59:00,Anfiteatro Arena,49
445908,04F015BA7B3F84,vrcard2-24,4/27/2015,16:25:00,Anfiteatro Arena,49
445909,04E91EBA7B3F80,vrcard2-24,4/27/2015,16:25:00,Anfiteatro Arena,49
445910,042696BA7B3F81,vrcard2-48,6/4/2015,11:11:00,Anfiteatro Arena,49
445911,0421AF72743380,vrcard2-48,6/4/2015,11:11:00,Anfiteatro Arena,49
445912,04EF30BA7B3F80,vrcard2-24,4/27/2015,16:30:00,Anfiteatro Arena,49
445913,04EE23BA7B3F80,vrcard2-24,4/27/2015,16:30:00,Anfiteatro Arena,49
445914,048716BA7B3F84,vrcard2-24,5/26/2015,15:46:00,Anfiteatro Arena,49
445915,048DF7BA7B3F80,vrcard2-24,5/26/2015,15:46:00,Anfiteatro Arena,49
445916,0404D3BA7B3F81,vrcard2-48,5/26/2015,15:46:00,Anfiteatro Arena,49
445917,04052EBA7B3F81,vrcard2-48,5/26/2015,15:46:00,Anfiteatro Arena,49
445918,0403A8BA7B3F81,vrcard2-48,5/26/2015,15:46:00,Anfiteatro Arena,49
445919,04E013BA7B3F80,vrcard2-24,4/27/2015,16:42:00,Anfiteatro Arena,49
445920,04FEEDBA7B3F80,vrcard2-48,5/26/2015,15:46:00,Anfiteatro Arena,49
445921,04F0C0BA7B3F80,vrcard2-24,4/27/2015,16:42:00,Anfiteatro Arena,49
445922,04E7B7BA7B3F80,vrcard2-48,4/27/2015,17:00:00,Anfiteatro Arena,49
445923,04EC5CBA7B3F80,vrcard2-48,4/27/2015,17:00:00,Anfiteatro Arena,49
445924,04F735BA7B3F80,vrcard2-48,4/27/2015,17:00:00,Anfiteatro Arena,49
445925,04F758BA7B3F80,vrcard2-48,4/27/2015,17:00:00,Anfiteatro Arena,49
445926,04F912BA7B3F84,vrcard2-48,4/27/2015,17:01:00,Anfiteatro Arena,49
445927,04EB02BA7B3F84,vrcard2-48,4/27/2015,17:01:00,Anfiteatro Arena,49
445928,04EA71BA7B3F80,vrcard2-48,4/27/2015,17:07:00,Anfiteatro Arena,49
445929,04EA6BBA7B3F80,vrcard2-48,4/27/2015,17:07:00,Anfiteatro Arena,49
445930,04EA3FBA7B3F80,vrcard2-24,4/27/2015,17:14:00,Anfiteatro Arena,49
445931,04EB63BA7B3F80,vrcard2-24,4/27/2015,17:14:00,Anfiteatro Arena,49
445932,04E9BABA7B3F80,vrcard2-24,4/28/2015,10:48:00,Anfiteatro Arena,49
445933,04EBA6BA7B3F80,vrcard2-24,4/28/2015,10:48:00,Anfiteatro Arena,49
445934,048C6CBA7B3F80,vrcard2-24,5/26/2015,14:13:00,Anfiteatro Arena,49
445935,048AECBA7B3F80,vrcard2-24,5/26/2015,14:13:00,Anfiteatro Arena,49
445936,04E115BA7B3F84,vrcard2-24,4/28/2015,10:55:00,Anfiteatro Arena,49
445937,04F687BA7B3F80,vrcard2-24,4/28/2015,10:55:00,Anfiteatro Arena,49
445938,04F027BA7B3F80,vrcard2-48,5/26/2015,14:11:00,Anfiteatro Arena,49
445939,04EAB872743380,vrcard2-48,5/26/2015,14:11:00,Anfiteatro Arena,49
445940,0410AC72743381,vrcard2-48,4/28/2015,10:55:00,Anfiteatro Arena,49
445941,04EF60BA7B3F80,vrcard2-24,4/28/2015,10:56:00,Anfiteatro Arena,49
445942,04F717BA7B3F84,vrcard2-24,4/28/2015,10:56:00,Anfiteatro Arena,49
445943,04ED74BA7B3F80,vrcard2-24,4/28/2015,10:57:00,Anfiteatro Arena,49
445944,0454BF523F3880,24 Ore,4/11/2015,10:43:00,Anfiteatro Arena,49
445945,049A81523F3880,24 Ore,4/9/2015,17:05:00,Anfiteatro Arena,49
445946,04E549BA7B3F80,vrcard2-24,4/28/2015,10:57:00,Anfiteatro Arena,49
445947,049F1EBA7B3F84,vrcard2-24,6/6/2015,12:04:00,Anfiteatro Arena,49
445948,0454B4523F3880,24 Ore,4/11/2015,10:43:00,Anfiteatro Arena,49
445949,04EE47BA7B3F80,vrcard2-24,4/28/2015,11:03:00,Anfiteatro Arena,49
445950,04EE78BA7B3F80,vrcard2-24,4/28/2015,11:03:00,Anfiteatro Arena,49
445951,04F498BA7B3F80,vrcard2-24,4/28/2015,11:12:00,Anfiteatro Arena,49
445952,04F235BA7B3F80,vrcard2-24,4/28/2015,11:12:00,Anfiteatro Arena,49
445953,04C5BA72743380,vrcard2-48,4/28/2015,12:15:00,Anfiteatro Arena,49
445954,0401FEBA7B3F81,vrcard2-24,5/26/2015,13:56:00,Anfiteatro Arena,49
445955,040EF0BA7B3F81,vrcard2-24,5/26/2015,13:56:00,Anfiteatro Arena,49
445956,04084EBA7B3F81,vrcard2-24,5/26/2015,13:56:00,Anfiteatro Arena,49
445957,040AC5BA7B3F81,vrcard2-24,5/26/2015,13:56:00,Anfiteatro Arena,49
445958,040779BA7B3F81,vrcard2-24,5/26/2015,13:56:00,Anfiteatro Arena,49
445959,04E922BA7B3F80,vrcard2-24,4/28/2015,12:24:00,Anfiteatro Arena,49
445960,04EAC8BA7B3F80,vrcard2-24,4/28/2015,12:24:00,Anfiteatro Arena,49
445961,040C3CBA7B3F81,vrcard2-24,5/26/2015,13:55:00,Anfiteatro Arena,49
445962,040DA9BA7B3F81,vrcard2-24,5/26/2015,13:55:00,Anfiteatro Arena,49
445963,040C7EBA7B3F81,vrcard2-24,5/26/2015,13:55:00,Anfiteatro Arena,49
445964,040DD4BA7B3F81,vrcard2-24,5/26/2015,13:55:00,Anfiteatro Arena,49
445965,040CB9BA7B3F81,vrcard2-24,5/26/2015,13:55:00,Anfiteatro Arena,49
445966,04F880BA7B3F80,vrcard2-24,4/28/2015,12:25:00,Anfiteatro Arena,49
445967,04EA56BA7B3F80,vrcard2-24,4/28/2015,12:25:00,Anfiteatro Arena,49
445968,04F3A4BA7B3F80,vrcard2-24,4/28/2015,12:42:00,Anfiteatro Arena,49
445969,04F200BA7B3F84,vrcard2-24,4/28/2015,12:42:00,Anfiteatro Arena,49
445970,04E053BA7B3F80,vrcard2-24,4/28/2015,12:42:00,Anfiteatro Arena,49
445971,04EC74BA7B3F80,vrcard2-24,4/28/2015,12:42:00,Anfiteatro Arena,49
445972,04EFCFBA7B3F80,vrcard2-24,4/28/2015,12:45:00,Anfiteatro Arena,49
445973,04EF74BA7B3F80,vrcard2-24,4/28/2015,12:45:00,Anfiteatro Arena,49
445974,04278BBA7B3F81,vrcard2-24,5/26/2015,13:37:00,Anfiteatro Arena,49
445975,04FE37BA7B3F80,vrcard2-24,5/26/2015,13:37:00,Anfiteatro Arena,49
445976,049DF3BA7B3F80,vrcard2-24,6/4/2015,11:08:00,Anfiteatro Arena,49
445977,04EE02BA7B3F84,vrcard2-24,4/28/2015,14:43:00,Anfiteatro Arena,49
445978,04EFD2BA7B3F80,vrcard2-24,4/28/2015,14:43:00,Anfiteatro Arena,49
445979,04F05FBA7B3F80,vrcard2-24,4/28/2015,14:50:00,Anfiteatro Arena,49
445980,04F525BA7B3F80,vrcard2-24,4/28/2015,14:50:00,Anfiteatro Arena,49
445981,049DDCBA7B3F80,vrcard2-24,6/4/2015,11:08:00,Anfiteatro Arena,49
445982,0454CB523F3880,24 Ore,4/11/2015,10:44:00,Anfiteatro Arena,49
445983,04E2DDBA7B3F80,vrcard2-24,4/28/2015,15:04:00,Anfiteatro Arena,49
445984,04F37DBA7B3F80,vrcard2-24,4/28/2015,15:04:00,Anfiteatro Arena,49
445985,04F3F7BA7B3F80,vrcard2-24,4/28/2015,16:45:00,Anfiteatro Arena,49
445986,04ED5BBA7B3F80,vrcard2-24,4/28/2015,16:46:00,Anfiteatro Arena,49
445987,04F022BA7B3F80,vrcard2-24,4/28/2015,16:46:00,Anfiteatro Arena,49
445988,04E79A523F3880,72 Ore,4/11/2015,10:46:00,Anfiteatro Arena,49
445989,0454D7523F3880,24 Ore,4/11/2015,10:47:00,Anfiteatro Arena,49
445990,0454CC523F3880,24 Ore,4/11/2015,10:47:00,Anfiteatro Arena,49
445991,0454E3523F3880,24 Ore,4/11/2015,10:50:00,Anfiteatro Arena,49
445992,0454E3523F3880,24 Ore,4/11/2015,10:51:00,Anfiteatro Arena,49
445993,0432B272743381,vrcard2-48,4/28/2015,16:56:00,Anfiteatro Arena,49
445994,04AAB272743380,vrcard2-48,4/28/2015,16:56:00,Anfiteatro Arena,49
445995,0420D2BA7B3F81,vrcard2-24,5/26/2015,12:15:00,Anfiteatro Arena,49
445996,0410ABBA7B3F81,vrcard2-24,5/26/2015,12:15:00,Anfiteatro Arena,49
